"","Age","Sex","Grade","HGT","WGT","HowDoYouDescribeYourWGT","WhatAreYouTrying2DoAbtWGT","DidYouFastToLoseWGTPast30","DidYouTakePillsToLoseWGTPast30","DidYouVomitToLoseWGTPast30","PCTWhoDescribeThemselvesOWGT","PCTWhoAreTrying2LoseWGT","PCTWhoFastedPast30Days","PCTWhoTookPillsPast30Days","PCTWhoVomitedPast30Days","PCTWhoAreOWGT","RaceEth","PCTWhoAreOBESE","PCTAtRisk4OWGT"
"5450","17 years old","Female","11th grade",1.7,65.77,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5451","17 years old","Female","11th grade",1.65,49.9,"About the right weight","Stay the same weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"5452","17 years old","Male","11th grade",1.75,68.95,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"5453","17 years old","Female","11th grade",1.57,52.16,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5454","17 years old","Female","11th grade",1.68,74.84,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5455","16 years old","Female","11th grade",1.73,96.62,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5456","17 years old","Female","11th grade",1.7,55.79,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5457","16 years old","Male","11th grade",1.78,89.81,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5458","17 years old","Female","11th grade",1.63,62.6,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5459","17 years old","Male","11th grade",1.91,102.51,"Slightly overweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5460","17 years old","Male","11th grade",1.85,88.45,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5461","17 years old","Male","11th grade",1.91,63.05,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5462","16 years old","Male","11th grade",1.8,79.38,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5463","17 years old","Female","11th grade",1.52,54.43,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"5464","16 years old","Female","11th grade",1.55,52.16,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5465","17 years old","Female","11th grade",1.63,74.84,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"5466","17 years old","Female","11th grade",1.7,57.15,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5467","17 years old","Male","11th grade",1.6,48.08,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5468","17 years old","Female","11th grade",1.55,81.65,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5469","16 years old","Male","11th grade",1.78,97.52,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5470","18 years old or older","Female","12th grade",1.63,90.72,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5471","17 years old","Female","11th grade",1.57,47.63,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5472","16 years old","Female","11th grade",1.57,43.09,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"5473","17 years old","Female","11th grade",1.7,83.01,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5474","17 years old","Female","11th grade",1.63,68.04,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5475","16 years old","Female","11th grade",1.57,58.51,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5476","15 years old","Female","9th grade",1.75,81.65,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5477","14 years old","Female","9th grade",1.52,50.8,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5478","14 years old","Male","9th grade",1.57,48.54,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5479","16 years old","Male","9th grade",1.73,65.77,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"5480","13 years old","Female","9th grade",1.55,56.25,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5481","15 years old","Female","9th grade",1.73,88.45,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5482","14 years old","Female","9th grade",1.52,43.09,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5483","15 years old","Male","9th grade",1.7,58.06,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5484","15 years old","Female","9th grade",1.68,54.89,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"5485","15 years old","Female","9th grade",1.6,47.63,"About the right weight","Lose weight","Yes","No","Yes",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"5486","15 years old","Female","9th grade",1.65,64.41,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5487","15 years old","Female","10th grade",1.65,44.91,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"5488","14 years old","Female","9th grade",1.6,43.55,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"5489","15 years old","Female","9th grade",1.6,63.5,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5490","14 years old","Female","9th grade",1.6,48.99,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5491","15 years old","Female","9th grade",NA,NA,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5492","14 years old","Male","9th grade",1.78,52.16,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"5493","15 years old","Female","9th grade",1.65,53.07,"Slightly underweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5494","14 years old","Male","9th grade",1.63,60.33,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5495","15 years old","Female","9th grade",1.5,49.9,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5496","14 years old","Male","9th grade",1.78,69.85,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"5497","14 years old","Female","9th grade",1.68,66.68,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5498","15 years old","Female","9th grade",1.55,56.25,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5499","14 years old","Female","9th grade",1.6,50.8,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5500","14 years old","Male","9th grade",1.75,83.92,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5501","14 years old","Female","9th grade",1.6,54.43,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5502","15 years old","Male","9th grade",1.73,63.5,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"5503","16 years old","Female","10th grade",1.55,49.9,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5504","16 years old","Male","10th grade",1.63,72.58,"Slightly overweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5505","16 years old","Female","10th grade",1.6,49.9,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5506","16 years old","Male","10th grade",1.8,89.81,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5507","15 years old","Male","10th grade",1.75,99.79,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5508","16 years old","Female","10th grade",1.68,78.47,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5509","17 years old","Female","10th grade",1.73,83.46,"Slightly overweight","Lose weight","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5510","15 years old","Male","10th grade",1.91,67.13,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5511","16 years old","Female","10th grade",1.55,52.62,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5512","16 years old","Male","10th grade",1.7,74.39,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5513","16 years old","Female","10th grade",1.57,56.7,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5514","17 years old","Male","10th grade",1.7,61.24,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"5515","16 years old","Male","10th grade",1.78,83.92,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"5516","16 years old","Female","10th grade",1.65,74.39,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5517","17 years old","Male","11th grade",1.83,68.04,"Slightly underweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5518","15 years old","Female","10th grade",1.6,53.52,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"5519","16 years old","Female","11th grade",NA,NA,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5520","16 years old","Male","10th grade",1.65,56.7,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5521","16 years old","Female","10th grade",1.63,61.24,"Slightly underweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5522","16 years old","Female","11th grade",1.75,106.14,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5523","18 years old or older","Female","12th grade",1.8,65.77,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5524","17 years old","Female","12th grade",1.6,49.9,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5525","18 years old or older","Male","12th grade",1.88,83.92,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5526","18 years old or older","Male","12th grade",1.8,86.18,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"5527","18 years old or older","Male","12th grade",1.75,65.77,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5528","17 years old","Female","12th grade",1.68,59.88,"About the right weight","Lose weight","No","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5529","18 years old or older","Male","12th grade",1.75,90.72,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5530","17 years old","Female","12th grade",1.6,62.14,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5531","18 years old or older","Female","12th grade",1.68,58.97,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5532","18 years old or older","Female","12th grade",1.6,63.5,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"5533","18 years old or older","Female","12th grade",1.57,59.88,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5534","18 years old or older","Female","12th grade",1.63,70.76,"About the right weight","Lose weight","Yes","Yes","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5535","18 years old or older","Male","12th grade",1.85,106.6,"About the right weight","Lose weight","No","No",NA,NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5536","18 years old or older","Female","12th grade",1.7,77.11,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5537","17 years old","Male","12th grade",1.73,56.25,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5538","17 years old","Male","12th grade",NA,NA,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5539","17 years old","Male","12th grade",1.85,75.75,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5540","18 years old or older","Female","12th grade",1.65,57.61,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5541","16 years old","Male","9th grade",1.73,64.41,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5542","15 years old","Female","9th grade",1.63,57.15,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5543","16 years old","Male","9th grade",1.75,65.77,"About the right weight","Gain weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5544","16 years old","Female","9th grade",1.6,54.43,"Slightly overweight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5545","17 years old","Female","11th grade",1.55,73.48,"Slightly overweight","Lose weight","Yes","Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5546","16 years old","Female","11th grade",1.57,40.82,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"5547","17 years old","Female","11th grade",1.57,68.04,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5548","18 years old or older","Male","12th grade",1.68,54.43,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"5549","17 years old","Male","11th grade",1.7,79.83,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5550","17 years old","Female","11th grade",1.68,61.24,"About the right weight","Lose weight","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5551","17 years old","Male","11th grade",1.91,131.54,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5552","17 years old","Male","11th grade",1.91,87.09,"About the right weight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"5553","17 years old","Female","11th grade",1.65,54.43,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5554","17 years old","Female","11th grade",1.63,81.65,NA,"Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5555","16 years old","Female","11th grade",1.63,47.63,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"5556","18 years old or older","Male","12th grade",1.8,77.11,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
